Time_s   F0_Hz
23.507312   --undefined--
23.517312   156.614240
23.527312   155.397749
23.537312   156.646255
23.547312   148.363664
23.557312   149.774228
23.567312   153.954367
23.577312   152.748221
23.587312   --undefined--
23.597312   --undefined--
23.607312   --undefined--
23.617312   --undefined--
23.627312   --undefined--
23.637312   --undefined--
23.647312   --undefined--
23.657312   --undefined--
23.667312   --undefined--
23.677312   --undefined--
23.687312   --undefined--
23.697312   --undefined--
23.707312   --undefined--
23.717312   --undefined--
23.727312   --undefined--
23.737312   --undefined--
23.747312   --undefined--
23.757312   --undefined--
23.767312   --undefined--
23.777312   --undefined--
23.787312   --undefined--
23.797312   --undefined--
23.807312   --undefined--
23.817312   --undefined--
23.827312   --undefined--
23.837312   --undefined--
23.847312   --undefined--
23.857312   --undefined--
23.867312   --undefined--
23.877312   --undefined--
23.887312   --undefined--
23.897312   --undefined--
23.907312   --undefined--
23.917312   --undefined--
23.927312   --undefined--
23.937312   --undefined--
23.947312   --undefined--
23.957312   --undefined--
23.967312   --undefined--
23.977312   --undefined--
23.987312   --undefined--
23.997312   --undefined--
24.007312   --undefined--
24.017312   --undefined--
24.027312   --undefined--
24.037312   --undefined--
24.047312   --undefined--
24.057312   --undefined--
24.067312   --undefined--
24.077312   --undefined--
24.087312   --undefined--
24.097312   --undefined--
24.107312   --undefined--
24.117312   --undefined--
24.127312   --undefined--
24.137312   --undefined--
24.147312   --undefined--
24.157312   --undefined--
24.167312   --undefined--
24.177312   --undefined--
24.187312   --undefined--
24.197312   --undefined--
24.207312   --undefined--
24.217312   --undefined--
24.227312   --undefined--
24.237312   --undefined--
24.247312   --undefined--
